"","Time","female.leaders","female.labor.partic.rate","female.part.time.of.female","female.part.time.of.total.part","female.male.labor.partic.rate","female.vul.employ","female.paid.employ","female.parliament.seat","pop.growth","new.born","GDP.pc","gov.educational.expend","female.2edu.labor","male.2edu.labor","female.3edu.labor","male.3edu.labor","female.labor.of.total","female.unemploy","male.unemploy","total.unemploy"
"58",1995,17.2368964116481,54.20000076,32.9999499714239,61.6385235991048,63.91509294,37.79999924,60.20000076,19.6573425390066,0.153106261,97228,36430.03258,2.50601369449779,58.20000076,69.19999695,8.100000381,8.899999619,42.88187406,4.400000095,3.200000048,3.700000048
"59",1996,23.8465741177837,52.20000076,19.6909422418353,69.918388755173,62.9674304,34.59999847,63.29999924,22.5622453844248,0.135019834,94809,37253.4058,2.88741701232244,60.90000153,70.59999847,8.300000191,8.899999619,42.96889834,4.400000095,3.799999952,4.099999905
"60",1997,20.4602667597469,53.20000076,29.8121185802545,77.1942987049242,63.94231095,23.0375815412319,73.3984899544096,6.6,0.113316608,89625,38031.73002,3.98289865368948,63.70000076,71.59999847,8.300000191,9.300000191,43.08238581,4.599999905,3.900000095,4.199999809
"61",1998,12.0368124683005,53.59999847,36.8726448193238,82.6902983613862,64.73429529,13.6454297540047,82.2632178300398,6.6,0.109728368,83073,39342.4535,5.830599785,64.59999847,72.19999695,8.600000381,9.100000381,43.16942885,4.5,3.900000095,4.199999809
"62",1999,17.3569120228115,55.09999847,30.6339882050542,77.1070823502346,66.62636095,21.7986864613965,72.3940692992475,5.7,0.194563153,77198,40675.62595,5.835859776,61.29999924,64.80000305,12.69999981,16.60000038,43.22120885,3.799999952,3.599999905,3.700000048
"63",2000,31.21918318,54.90000153,29.4931825449553,70.8670230095032,66.86967423,22,73.5,5.7,0.240466652,73455,41944.76233,5.250830173,61.70000076,65.5,13.5,16.5,43.32660907,3.799999952,3.299999952,3.5
"64",2001,16.773128825083,54.70000076,28.39999962,69.09999847,67.11656535,32.59999847,64.90000153,6.8,0.382799394,72318,42348.81142,5.269070148,62.59999847,66,14,16.79999924,43.66812586,3.799999952,3.400000095,3.599999905
"65",2002,32.59837234,56.20000076,30,69.5,68.7882532,32.90000153,64.40000153,6.2,0.491980464,73249,42838.76864,5.167459965,59.40000153,65.59999847,17.70000076,17.60000038,44.09926873,3.900000095,4.099999905,4
"66",2003,33.8556295,56.59999847,29.70000076,68.69999695,69.53316636,32.59999847,64.80000305,8.6,0.487133895,75462,42952.94798,5.102379799,59.90000153,66.69999695,17.10000038,17.20000076,44.38761964,4.199999809,4.400000095,4.300000191
"67",2004,33.89858317,57.59999847,29.70000076,68.5,70.41564343,32,65.5,8.6,0.620413127,77730,43842.29552,4.925640106,63.5,62.59999847,16.39999962,21.29999924,44.8927075,5.300000191,4.5,4.900000095
