"","Time","Country.Name","GDP..PPP..constant.2011.international...","Employment.in.industry....of.total.employment.","Employment.in.agriculture....of.total.employment.","Total.greenhouse.gas.emissions..kt.of.CO2.equivalent.","Renewable.energy.consumption....of.total.final.energy.consumption.","Fossil.fuel.energy.consumption....of.total.","Energy.use..kg.of.oil.equivalent.per.capita.","CO2.emissions..metric.tons.per.capita.","Population..total"
"395",3,"South Sudan",36383425753.1343,14.1197384726701,27.6044622038219,89750.9559819038,38.2910745494362,80.523907849411,-3037.51241286026,-7.0936784718737,10510122
"396",3,"Spain",1520544286877.08,21.8999996185303,4.09999990463257,353857.386145107,14.7497670753977,76.5000886869636,2689.68433721315,5.78801845772827,46742697
"397",3,"Sri Lanka",186763228839.866,24.1000003814697,33,29822.7789910656,59.4625283126602,48.8401844735113,515.928465712876,0.751490774543661,20270000
"398",3,"St. Kitts and Nevis",1090273272.63776,20.2666902850403,-1.62082372224194,189.780252605721,17.9832672997871,72.8138510634065,1238.15615187619,5.05096418732782,52998
"399",3,"St. Lucia",1889271951.01664,35.9347224136029,21.6844452006039,582.33575435051,2.30692409575813,74.2160422441213,130.019836548579,2.27042358794721,179278
"400",3,"St. Martin (French part)",-901088721211.858,18.7253107922726,11.8192320960206,-733547.160537107,63.3307942203691,31.0830397704463,3305.03868908962,6.4772479104779,30615
"401",3,"St. Vincent and the Grenadines",1079375927.09453,28.1607278036369,5.99475350097153,310.883655689352,5.13451710308536,85.048569180753,1222.11078595334,1.81101325211952,109341
"402",3,"Sudan",146689215152.158,15.3000001907349,44.5999984741211,489798.213265019,63.9927354458512,29.5271238482698,350.839957101575,0.330142236762997,36918193
"403",3,"Suriname",7914263443.50122,21.7651288305414,33.6109566685232,2598.26121843145,19.4073518368715,72.8141177531457,734.360517550039,4.14731038382696,523439
"404",3,"Swaziland",9239168334.43446,18.8045500182958,12.9173953355243,3430.02474988828,39.4685962347642,54.9763245944826,776.88379632085,0.864988312997234,1212458
"405",3,"Sweden",413017649087.308,20,1.79999995231628,68780.3304510237,46.5441395567203,34.2141870452598,5274.6436131771,5.47495712076762,9449213
"406",3,"Switzerland",431626765441.923,21.3999996185303,3.09999990463257,53066.8668627694,21.3107078417636,50.3754614041516,3204.42298276704,4.67203836308538,7912398
"407",3,"Syrian Arab Republic",355988559374.315,31.3999996185303,13.1999998092651,75181.2622617497,1.87324033446963,98.6781335755153,974.660174223253,2.77585041866153,20501167
"408",3,"Tajikistan",17286955072.7244,24.6537515841263,60.0102475186435,15285.8198091057,60.2528093948316,36.2545258412302,281.430501326747,0.303142859906434,7753925
"409",3,"Tanzania",100984255978.622,13.7180265280985,69.0469029316933,234762.029551845,89.5842106833723,11.6803788167236,453.568382894484,0.171743508339601,47122998
"410",3,"Thailand",913511216940.895,19.3999996185303,41,431312.309909655,22.2723558521667,80.1938891061772,1759.27624904119,4.33974920809929,66902958
